,word,Bank,label
231,xxx-xxx366-1,scb,Account
232,xxx-xxx294-2,scb,Account
233,xxx-xxx426-3,scb,Account
234,xxx-xxx481-1,scb,Account
235,xxx-xxx322-6,scb,Account
236,xxx-xxx917-6,scb,Account
237,xxx-xxx233-7,scb,Account
238,xxx-xxx201-8,scb,Account
239,xxx-xxx761-3,scb,Account
240,xxx-xxx167-2,scb,Account
241,xxx-xxx611-6,scb,Account
242,xxx-xxx939-7,scb,Account
243,xxx-xxx506-2,scb,Account
244,xxx-xxx410-2,scb,Account
245,xxx-xxx314-1,scb,Account
246,xxx-xxx608-8,scb,Account
247,xxx-xxx272-8,scb,Account
248,xxx-xxx126-6,scb,Account
249,xxx-xxx443-1,scb,Account
250,%%%-%%%944-0,scb,Account
251,%%%-%%%053-4,scb,Account
252,%%%-%%%423-4,scb,Account
253,%%%-%%%757-7,scb,Account
254,%%%-%%%225-1,scb,Account
255,%%%-%%%049-0,scb,Account
256,%%%-%%%550-6,scb,Account
257,%%%-%%%480-0,scb,Account
258,%%%-%%%106-2,scb,Account
259,%%%-%%%288-9,scb,Account
260,%%%-%%%120-8,scb,Account
261,%%%-%%%670-4,scb,Account
262,%%%-%%%486-0,scb,Account
263,%%%-%%%894-0,scb,Account
264,%%%-%%%991-7,scb,Account
265,%%%-%%%197-1,scb,Account
266,%%%-%%%952-8,scb,Account
267,%%%-%%%502-2,scb,Account
268,%%%-%%%176-9,scb,Account
269,%%%-%%%179-5,scb,Account
270,%%%-%%%387-7,scb,Account
271,%%%-%%%344-7,scb,Account
272,%%%-%%%483-7,scb,Account
273,%%%-%%%499-9,scb,Account
274,%%%-%%%850-6,scb,Account
275,%%%-%%%707-9,scb,Account
276,%%%-%%%096-7,scb,Account
277,%%%-%%%899-7,scb,Account
278,%%%-%%%632-8,scb,Account
279,%%%-%%%144-1,scb,Account
280,%%%-%%%348-9,scb,Account
281,%%%-%%%812-6,scb,Account
282,%%%-%%%821-4,scb,Account
283,%%%-%%%941-8,scb,Account
284,%%%-%%%442-3,scb,Account
285,%%%-%%%053-2,scb,Account
286,%%%-%%%038-8,scb,Account
287,%%%-%%%698-9,scb,Account
288,%%%-%%%211-9,scb,Account
289,%%%-%%%261-9,scb,Account
290,%%%-%%%303-7,scb,Account
291,%%%-%%%470-6,scb,Account
292,%%%-%%%944-1,scb,Account
293,%%%-%%%337-8,scb,Account
294,%%%-%%%030-2,scb,Account
295,%%%-%%%397-1,scb,Account
296,%%%-%%%765-3,scb,Account
297,%%%-%%%722-0,scb,Account
298,%%%-%%%924-2,scb,Account
299,%%%-%%%778-9,scb,Account
300,%%%-%%%200-1,scb,Account
301,%%%-%%%206-3,scb,Account
302,%%%-%%%201-6,scb,Account
303,%%%-%%%898-1,scb,Account
304,%%%-%%%808-8,scb,Account
305,%%%-%%%431-2,scb,Account
306,%%%-%%%398-8,scb,Account
307,%%%-%%%028-6,scb,Account
308,%%%-%%%549-7,scb,Account
309,%%%-%%%973-9,scb,Account
310,%%%-%%%276-7,scb,Account
311,%%%-%%%151-2,scb,Account
312,%%%-%%%415-9,scb,Account
313,%%%-%%%347-3,scb,Account
314,%%%-%%%732-8,scb,Account
315,%%%-%%%079-3,scb,Account
316,%%%-%%%665-9,scb,Account
317,%%%-%%%466-9,scb,Account
318,%%%-%%%820-6,scb,Account
319,%%%-%%%305-1,scb,Account
320,%%%-%%%953-0,scb,Account
321,%%%-%%%400-4,scb,Account
322,%%%-%%%584-1,scb,Account
323,%%%-%%%655-8,scb,Account
324,%%%-%%%390-4,scb,Account
325,%%%-%%%772-4,scb,Account
326,%%%-%%%895-5,scb,Account
327,%%%-%%%844-2,scb,Account
328,%%%-%%%812-8,scb,Account
329,%%%-%%%910-3,scb,Account
330,%%%-%%%450-0,scb,Account
331,%%%-%%%136-2,scb,Account
332,%%%-%%%774-9,scb,Account
333,%%%-%%%121-2,scb,Account
334,%%%-%%%892-1,scb,Account
335,%%%-%%%248-9,scb,Account
336,%%%-%%%014-4,scb,Account
337,%%%-%%%976-1,scb,Account
338,%%%-%%%641-7,scb,Account
339,%%%-%%%764-7,scb,Account
340,%%%-%%%114-9,scb,Account
341,%%%-%%%834-6,scb,Account
342,%%%-%%%974-0,scb,Account
343,%%%-%%%043-4,scb,Account
344,%%%-%%%374-0,scb,Account
345,%%%-%%%331-4,scb,Account
346,%%%-%%%395-9,scb,Account
347,%%%-%%%256-5,scb,Account
348,%%%-%%%112-9,scb,Account
349,%%%-%%%404-2,scb,Account
350,%%%-%%%408-7,scb,Account
351,%%%-%%%315-9,scb,Account
352,%%%-%%%393-4,scb,Account
353,%%%-%%%641-7,scb,Account
354,%%%-%%%990-5,scb,Account
355,%%%-%%%972-2,scb,Account
356,%%%-%%%928-5,scb,Account
357,%%%-%%%702-6,scb,Account
358,%%%-%%%782-8,scb,Account
359,%%%-%%%681-4,scb,Account
360,%%%-%%%594-3,scb,Account
361,%%%-%%%079-8,scb,Account
362,%%%-%%%167-4,scb,Account
363,%%%-%%%703-9,scb,Account
364,%%%-%%%829-4,scb,Account
365,%%%-%%%819-9,scb,Account
366,%%%-%%%956-3,scb,Account
367,%%%-%%%894-0,scb,Account
368,%%%-%%%839-3,scb,Account
369,%%%-%%%197-5,scb,Account
370,%%%-%%%150-3,scb,Account
371,%%%-%%%460-4,scb,Account
372,%%%-%%%834-1,scb,Account
373,%%%-%%%414-3,scb,Account
374,%%%-%%%432-6,scb,Account
375,%%%-%%%557-0,scb,Account
376,%%%-%%%028-3,scb,Account
377,%%%-%%%074-2,scb,Account
378,%%%-%%%794-0,scb,Account
379,%%%-%%%249-4,scb,Account
380,%%%-%%%124-3,scb,Account
381,%%%-%%%101-9,scb,Account
382,%%%-%%%772-7,scb,Account
383,%%%-%%%345-1,scb,Account
384,%%%-%%%797-3,scb,Account
385,%%%-%%%327-5,scb,Account
386,%%%-%%%783-7,scb,Account
387,%%%-%%%489-9,scb,Account
388,%%%-%%%694-7,scb,Account
389,%%%-%%%136-0,scb,Account
390,%%%-%%%911-5,scb,Account
391,%%%-%%%545-0,scb,Account
392,%%%-%%%813-9,scb,Account
393,%%%-%%%035-8,scb,Account
394,%%%-%%%353-9,scb,Account
395,%%%-%%%885-9,scb,Account
396,%%%-%%%558-3,scb,Account
397,%%%-%%%832-9,scb,Account
398,%%%-%%%194-8,scb,Account
399,%%%-%%%493-3,scb,Account
400,%%%-%%%419-4,scb,Account
401,%%%-%%%324-3,scb,Account
402,%%%-%%%666-3,scb,Account
403,%%%-%%%245-0,scb,Account
404,%%%-%%%342-5,scb,Account
405,%%%-%%%814-2,scb,Account
406,%%%-%%%187-7,scb,Account
407,%%%-%%%654-9,scb,Account
408,%%%-%%%348-9,scb,Account
409,%%%-%%%565-6,scb,Account
410,%%%-%%%969-1,scb,Account
411,%%%-%%%387-9,scb,Account
412,%%%-%%%658-6,scb,Account
413,%%%-%%%113-8,scb,Account
414,%%%-%%%449-3,scb,Account
415,%%%-%%%946-6,scb,Account
416,%%%-%%%167-2,scb,Account
417,%%%-%%%043-0,scb,Account
418,%%%-%%%391-7,scb,Account
419,%%%-%%%538-1,scb,Account
420,%%%-%%%290-4,scb,Account
421,%%%-%%%977-5,scb,Account
422,%%%-%%%444-9,scb,Account
423,%%%-%%%947-6,scb,Account
424,%%%-%%%416-7,scb,Account
425,%%%-%%%987-1,scb,Account
426,%%%-%%%069-9,scb,Account
427,%%%-%%%870-1,scb,Account
428,%%%-%%%773-0,scb,Account
429,%%%-%%%228-1,scb,Account
430,%%%-%%%775-9,scb,Account
431,%%%-%%%112-2,scb,Account
432,%%%-%%%605-9,scb,Account
433,%%%-%%%921-0,scb,Account
434,%%%-%%%291-6,scb,Account
435,%%%-%%%984-5,scb,Account
436,%%%-%%%750-6,scb,Account
437,%%%-%%%412-9,scb,Account
438,%%%-%%%602-3,scb,Account
439,%%%-%%%668-8,scb,Account
440,%%%-%%%561-4,scb,Account
441,%%%-%%%723-0,scb,Account
442,%%%-%%%881-9,scb,Account
443,%%%-%%%749-2,scb,Account
444,%%%-%%%962-0,scb,Account
445,%%%-%%%129-5,scb,Account
446,%%%-%%%152-7,scb,Account
447,%%%-%%%750-5,scb,Account
448,%%%-%%%031-2,scb,Account
449,%%%-%%%900-4,scb,Account
450,%%%-%%%462-4,scb,Account
451,%%%-%%%584-9,scb,Account
452,%%%-%%%574-1,scb,Account
453,%%%-%%%611-0,scb,Account
454,%%%-%%%014-4,scb,Account
455,%%%-%%%982-7,scb,Account
456,%%%-%%%824-3,scb,Account
457,%%%-%%%926-9,scb,Account
458,%%%-%%%115-7,scb,Account
459,%%%-%%%122-0,scb,Account
460,%%%-%%%606-5,scb,Account
461,%%%-%%%600-7,scb,Account
462,%%%-%%%092-6,scb,Account
463,%%%-%%%765-0,scb,Account
464,%%%-%%%247-1,scb,Account
465,%%%-%%%247-9,scb,Account
466,%%%-%%%086-5,scb,Account
467,%%%-%%%771-3,scb,Account
468,%%%-%%%982-4,scb,Account
469,%%%-%%%886-1,scb,Account
470,%%%-%%%735-5,scb,Account
471,%%%-%%%456-7,scb,Account
472,%%%-%%%630-0,scb,Account
473,%%%-%%%739-1,scb,Account
474,%%%-%%%343-2,scb,Account
475,%%%-%%%759-4,scb,Account
476,%%%-%%%344-5,scb,Account
477,%%%-%%%652-6,scb,Account
478,%%%-%%%854-5,scb,Account
479,%%%-%%%389-9,scb,Account
480,%%%-%%%274-8,scb,Account
481,%%%-%%%756-7,scb,Account
482,%%%-%%%688-8,scb,Account
483,%%%-%%%506-0,scb,Account
484,%%%-%%%153-3,scb,Account
485,%%%-%%%525-2,scb,Account
486,%%%-%%%328-9,scb,Account
487,%%%-%%%451-1,scb,Account
488,%%%-%%%552-3,scb,Account
489,%%%-%%%362-0,scb,Account
490,%%%-%%%850-4,scb,Account
491,%%%-%%%423-9,scb,Account
492,%%%-%%%643-4,scb,Account
493,%%%-%%%884-8,scb,Account
494,%%%-%%%413-5,scb,Account
495,%%%-%%%421-2,scb,Account
496,%%%-%%%962-4,scb,Account
497,%%%-%%%580-1,scb,Account
498,%%%-%%%406-2,scb,Account
499,%%%-%%%366-4,scb,Account
500,XXX-0-76277-X,krungsri,Account
501,XXX-3-93187-X,krungsri,Account
502,XXX-3-51179-X,krungsri,Account
503,XXX-1-18835-X,krungsri,Account
504,XXX-2-78697-X,krungsri,Account
505,XXX-4-98154-X,krungsri,Account
506,XXX-6-77491-X,krungsri,Account
507,XXX-2-53867-X,krungsri,Account
508,XXX-4-31821-X,krungsri,Account
509,XXX-2-47935-X,krungsri,Account
510,XXX-1-56778-X,krungsri,Account
511,XXX-4-84707-X,krungsri,Account
512,XXX-5-54169-X,krungsri,Account
513,XXX-1-40000-X,krungsri,Account
514,XXX-5-51938-X,krungsri,Account
515,XXX-8-30278-X,krungsri,Account
516,XXX-7-63548-X,krungsri,Account
517,XXX-8-96153-X,krungsri,Account
518,XXX-4-36357-X,krungsri,Account
519,XXX-7-28514-X,krungsri,Account
520,XXX-3-16819-X,krungsri,Account
521,XXX-4-91958-X,krungsri,Account
522,XXX-4-44642-X,krungsri,Account
523,XXX-0-60795-X,krungsri,Account
524,XXX-7-61976-X,krungsri,Account
525,XXX-0-93801-X,krungsri,Account
526,XXX-0-22122-X,krungsri,Account
527,XXX-3-41189-X,krungsri,Account
528,XXX-0-57018-X,krungsri,Account
529,XXX-8-70956-X,krungsri,Account
530,XXX-5-66380-X,krungsri,Account
531,XXX-1-27588-X,krungsri,Account
532,XXX-7-55904-X,krungsri,Account
533,XXX-2-63747-X,krungsri,Account
534,XXX-5-20194-X,krungsri,Account
535,XXX-7-20888-X,krungsri,Account
536,XXX-8-94992-X,krungsri,Account
537,XXX-2-23133-X,krungsri,Account
538,XXX-7-99282-X,krungsri,Account
539,XXX-8-39246-X,krungsri,Account
540,XXX-5-29496-X,krungsri,Account
541,XXX-0-60302-X,krungsri,Account
542,XXX-7-84773-X,krungsri,Account
543,XXX-1-16990-X,krungsri,Account
544,XXX-4-94175-X,krungsri,Account
545,XXX-5-61611-X,krungsri,Account
546,XXX-8-59845-X,krungsri,Account
547,XXX-6-54899-X,krungsri,Account
548,XXX-0-42107-X,krungsri,Account
549,XXX-5-20126-X,krungsri,Account
550,XXX-3-47333-X,krungsri,Account
551,XXX-6-98305-X,krungsri,Account
552,XXX-2-17452-X,krungsri,Account
553,XXX-3-39028-X,krungsri,Account
554,XXX-4-88734-X,krungsri,Account
555,XXX-7-22038-X,krungsri,Account
556,XXX-8-40191-X,krungsri,Account
557,XXX-1-11225-X,krungsri,Account
558,XXX-8-97798-X,krungsri,Account
559,XXX-8-76227-X,krungsri,Account
560,XXX-2-99882-X,krungsri,Account
561,XXX-4-40743-X,krungsri,Account
562,XXX-2-71931-X,krungsri,Account
563,XXX-8-45134-X,krungsri,Account
564,XXX-5-29994-X,krungsri,Account
565,XXX-1-70805-X,krungsri,Account
566,XXX-2-58417-X,krungsri,Account
567,XXX-0-58733-X,krungsri,Account
568,XXX-7-53772-X,krungsri,Account
569,XXX-2-40220-X,krungsri,Account
570,XXX-2-17914-X,krungsri,Account
571,XXX-1-37938-X,krungsri,Account
572,XXX-8-30152-X,krungsri,Account
573,XXX-4-95481-X,krungsri,Account
574,XXX-1-90428-X,krungsri,Account
575,XXX-3-41543-X,krungsri,Account
576,XXX-0-56750-X,krungsri,Account
577,XXX-2-13676-X,krungsri,Account
578,XXX-7-59606-X,krungsri,Account
579,XXX-1-23133-X,krungsri,Account
580,XXX-1-82198-X,krungsri,Account
581,XXX-8-95955-X,krungsri,Account
582,XXX-6-98247-X,krungsri,Account
583,XXX-5-30237-X,krungsri,Account
584,XXX-7-63070-X,krungsri,Account
585,XXX-8-63751-X,krungsri,Account
586,XXX-8-41149-X,krungsri,Account
587,XXX-1-24587-X,krungsri,Account
588,XXX-8-14210-X,krungsri,Account
589,XXX-2-79015-X,krungsri,Account
590,XXX-8-32419-X,krungsri,Account
591,XXX-7-66112-X,krungsri,Account
592,XXX-7-13502-X,krungsri,Account
593,XXX-5-52546-X,krungsri,Account
594,XXX-6-88744-X,krungsri,Account
595,XXX-1-29538-X,krungsri,Account
596,XXX-7-54625-X,krungsri,Account
597,XXX-2-97053-X,krungsri,Account
598,XXX-1-24599-X,krungsri,Account
599,XXX-8-38198-X,krungsri,Account
600,XXX-6-26654-X,krungsri,Account
601,XXX-1-17520-X,krungsri,Account
602,XXX-8-30122-X,krungsri,Account
603,XXX-2-41244-X,krungsri,Account
604,XXX-6-45255-X,krungsri,Account
605,XXX-1-49531-X,krungsri,Account
606,XXX-3-77785-X,krungsri,Account
607,XXX-8-16423-X,krungsri,Account
608,XXX-6-46269-X,krungsri,Account
609,XXX-6-62317-X,krungsri,Account
610,XXX-5-45342-X,krungsri,Account
611,XXX-3-14938-X,krungsri,Account
612,XXX-8-58937-X,krungsri,Account
613,XXX-0-71347-X,krungsri,Account
614,XXX-7-16877-X,krungsri,Account
615,XXX-1-68766-X,krungsri,Account
616,XXX-0-70837-X,krungsri,Account
617,XXX-8-99108-X,krungsri,Account
618,XXX-7-85899-X,krungsri,Account
619,XXX-8-68927-X,krungsri,Account
620,XXX-8-76614-X,krungsri,Account
621,XXX-7-81389-X,krungsri,Account
622,XXX-1-68611-X,krungsri,Account
623,XXX-0-31553-X,krungsri,Account
624,XXX-5-49149-X,krungsri,Account
625,XXX-5-40625-X,krungsri,Account
626,XXX-1-24729-X,krungsri,Account
627,XXX-4-23067-X,krungsri,Account
628,XXX-7-31723-X,krungsri,Account
629,XXX-2-84676-X,krungsri,Account
630,XXX-6-44787-X,krungsri,Account
631,XXX-8-20961-X,krungsri,Account
632,XXX-4-95397-X,krungsri,Account
633,XXX-6-35045-X,krungsri,Account
634,XXX-6-62083-X,krungsri,Account
635,XXX-7-52243-X,krungsri,Account
636,XXX-4-29451-X,krungsri,Account
637,XXX-8-72890-X,krungsri,Account
638,XXX-4-92197-X,krungsri,Account
639,XXX-8-21897-X,krungsri,Account
640,XXX-1-66621-X,krungsri,Account
641,XXX-7-80798-X,krungsri,Account
642,XXX-7-22787-X,krungsri,Account
643,XXX-6-59971-X,krungsri,Account
644,XXX-4-31705-X,krungsri,Account
645,XXX-5-98405-X,krungsri,Account
646,XXX-3-80191-X,krungsri,Account
647,XXX-2-74160-X,krungsri,Account
648,XXX-3-76270-X,krungsri,Account
649,XXX-7-66430-X,krungsri,Account
650,XXX-1-72744-X,krungsri,Account
651,XXX-8-76804-X,krungsri,Account
652,XXX-7-27939-X,krungsri,Account
653,XXX-8-84127-X,krungsri,Account
654,XXX-6-30988-X,krungsri,Account
655,XXX-2-48521-X,krungsri,Account
656,XXX-8-89694-X,krungsri,Account
657,XXX-3-97221-X,krungsri,Account
658,XXX-5-33779-X,krungsri,Account
659,XXX-8-80620-X,krungsri,Account
660,XXX-1-66268-X,krungsri,Account
661,XXX-7-84173-X,krungsri,Account
662,XXX-3-51904-X,krungsri,Account
663,XXX-0-68300-X,krungsri,Account
664,XXX-5-23904-X,krungsri,Account
665,XXX-6-76499-X,krungsri,Account
666,XXX-4-45406-X,krungsri,Account
667,XXX-3-42072-X,krungsri,Account
668,XXX-4-36811-X,krungsri,Account
669,XXX-6-12977-X,krungsri,Account
670,XXX-2-69741-X,krungsri,Account
671,XXX-3-81850-X,krungsri,Account
672,XXX-0-60069-X,krungsri,Account
673,XXX-5-43836-X,krungsri,Account
674,XXX-8-60808-X,krungsri,Account
675,XXX-5-61614-X,krungsri,Account
676,XXX-7-14992-X,krungsri,Account
677,XXX-4-21339-X,krungsri,Account
678,XXX-5-74272-X,krungsri,Account
679,XXX-4-78185-X,krungsri,Account
680,XXX-3-15846-X,krungsri,Account
681,XXX-8-36311-X,krungsri,Account
682,XXX-6-76946-X,krungsri,Account
683,XXX-5-31718-X,krungsri,Account
684,XXX-6-39729-X,krungsri,Account
685,XXX-5-40936-X,krungsri,Account
686,XXX-0-58536-X,krungsri,Account
687,XXX-8-93883-X,krungsri,Account
688,XXX-6-10198-X,krungsri,Account
689,XXX-0-45513-X,krungsri,Account
690,XXX-7-63766-X,krungsri,Account
691,XXX-1-72809-X,krungsri,Account
692,XXX-6-25323-X,krungsri,Account
693,XXX-2-63689-X,krungsri,Account
694,XXX-8-39576-X,krungsri,Account
695,XXX-5-99749-X,krungsri,Account
696,XXX-4-32463-X,krungsri,Account
697,XXX-3-97436-X,krungsri,Account
698,XXX-6-73883-X,krungsri,Account
699,XXX-4-94876-X,krungsri,Account
700,XXX-8-34829-X,krungsri,Account
701,XXX-2-48206-X,krungsri,Account
702,XXX-8-76531-X,krungsri,Account
703,XXX-4-62667-X,krungsri,Account
704,XXX-4-62425-X,krungsri,Account
705,XXX-7-77034-X,krungsri,Account
706,XXX-8-57168-X,krungsri,Account
707,XXX-6-93835-X,krungsri,Account
708,XXX-0-51669-X,krungsri,Account
709,XXX-4-44959-X,krungsri,Account
710,XXX-7-60266-X,krungsri,Account
711,XXX-6-63531-X,krungsri,Account
712,XXX-7-12072-X,krungsri,Account
